game_id,event_num,season,season_type,period,game_clock,description,original_ruling,final_ruling,overturned,crew_chief_id,challenging_team,event_msg_type,challenge_action_number,challenge_action_clock,challenge_action_person_id,resolution_method,challenged_action_number,challenged_period,challenged_clock,challenged_action_type,challenged_action_subtype,challenged_description,challenge_raw_type,taxonomy_category,taxonomy_label,mapping_note
0022300982,565,2023-24,Regular Season,4,PT04M10.00S,Instant Replay4th Period (11:37 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,203591.0,,,565,PT04M10.00S,562,person_id_action_number,562,4,PT04M10.00S,Foul,Personal,Coffey P.FOUL (P2.T1) (M.Kogut),Foul: Personal,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022300983,667,2023-24,Regular Season,4,PT00M47.40S,Instant Replay4th Period (9:21 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,101284.0,,,667,PT00M47.40S,664,previous_same_clock,668,4,PT00M47.40S,Turnover,Step Out of Bounds Turnover,Siakam Step Out of Bounds Turnover (P2.T11),Turnover: Stepped out of Bounds,possession_boundary_adjudication,Possession/boundary adjudication,Step-out turnover mapped to possession/boundary adjudication.
0022300985,128,2023-24,Regular Season,1,PT00M39.80S,Instant Replay1st Period (8:07 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2882.0,,,128,PT00M39.80S,124,previous_play,122,1,PT00M52.70S,Made Shot,Jump Shot,Maxey 25' 3PT Jump Shot (17 PTS) (Hield 1 AST),Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0022300985,586,2023-24,Regular Season,4,PT02M07.00S,Instant Replay4th Period (9:52 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,2882.0,,,586,PT02M07.00S,583,person_id_action_number,583,4,PT02M07.00S,Foul,Shooting,Lowry S.FOUL (P2.T3) (M.Myers),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022300987,111,2023-24,Regular Season,1,PT02M51.00S,Instant Replay1st Period (9:30 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2002.0,,,111,PT02M51.00S,109,previous_same_clock,108,1,PT02M51.00S,Rebound,Unknown,Timberwolves Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022300989,562,2023-24,Regular Season,4,PT09M25.00S,Instant Replay4th Period (11:59 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1628954.0,,,562,PT09M25.00S,559,person_id_action_number,559,4,PT09M25.00S,Foul,Offensive,Fox OFF.Foul (P3) (J.Schroeder),Foul: Offensive,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022300989,752,2023-24,Regular Season,5,PT01M56.00S,Instant Replay1st OT (12:40 AM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1628954.0,,,752,PT01M56.00S,751,previous_same_clock,750,5,PT01M56.00S,Rebound,Unknown,KINGS Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022300991,198,2023-24,Regular Season,2,PT07M15.00S,Instant Replay2nd Period (7:49 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202058.0,,,198,PT07M15.00S,195,previous_same_clock,210,2,PT07M15.00S,Turnover,Lost Ball,Micic Lost Ball Turnover (P2.T6),Turnover: Lost Ball,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022300992,234,2023-24,Regular Season,2,PT06M42.00S,Instant Replay2nd Period (7:50 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,202041.0,,,234,PT06M42.00S,230,person_id_action_number,230,2,PT06M42.00S,Foul,Offensive Charge,Tate Offensive Charge Foul (P1) (K.Scott),Foul: Offensive Charge,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022300994,106,2023-24,Regular Season,1,PT04M41.00S,Instant Replay1st Period (8:30 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1146.0,,,106,PT04M41.00S,104,previous_same_clock,188,1,PT04M41.00S,Rebound,Unknown,Mavericks Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022300994,380,2023-24,Regular Season,3,PT10M24.00S,Instant Replay3rd Period (9:24 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1146.0,,,380,PT10M24.00S,377,previous_same_clock,398,3,PT10M24.00S,Rebound,Unknown,SPURS Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022300994,668,2023-24,Regular Season,4,PT01M23.00S,Instant Replay4th Period (10:13 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1146.0,,,668,PT01M23.00S,0,previous_same_clock,675,4,PT01M23.00S,Turnover,Out of Bounds - Bad Pass Turnover,Exum Out of Bounds - Bad Pass Turnover Turnover (P2.T9),Turnover: Out of Bounds - Bad Pass Turnover,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022300995,235,2023-24,Regular Season,2,PT06M30.00S,Instant Replay2nd Period (9:50 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,203592.0,,,235,PT06M30.00S,233,previous_same_clock,232,2,PT06M30.00S,Rebound,Unknown,TIMBERWOLVES Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022300995,358,2023-24,Regular Season,3,PT08M06.00S,Instant Replay3rd Period (10:26 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,203592.0,,,358,PT08M06.00S,356,previous_same_clock,355,3,PT08M06.00S,Rebound,Unknown,TIMBERWOLVES Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022300995,587,2023-24,Regular Season,4,PT01M35.00S,Instant Replay4th Period (11:11 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,203592.0,,,587,PT01M35.00S,584,person_id_action_number,584,4,PT01M35.00S,Foul,Personal,Murray P.FOUL (P3.PN) (J.Tiven),Foul: Personal,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022300996,582,2023-24,Regular Season,4,PT01M24.00S,Instant Replay4th Period (9:16 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,1148.0,,,582,PT01M24.00S,580,person_id_action_number,580,4,PT01M24.00S,Foul,Shooting,Okoro S.FOUL (P1.T4) (J.Butler),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022300997,301,2023-24,Regular Season,2,PT01M10.00S,Instant Replay2nd Period (8:02 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,2882.0,,,301,PT01M10.00S,298,person_id_action_number,298,2,PT01M10.00S,Foul,Shooting,Wiseman S.FOUL (P1.PN) (C.Flores),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022301000,460,2023-24,Regular Season,3,PT02M03.00S,Instant Replay3rd Period (9:45 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1627541.0,,,460,PT02M03.00S,458,person_id_action_number,458,3,PT02M03.00S,Foul,Offensive,Kessler OFF.Foul (P1) (K.Lane),Foul: Offensive,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022301001,431,2023-24,Regular Season,3,PT04M28.00S,Instant Replay3rd Period (11:45 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,2002.0,,,431,PT04M28.00S,429,person_id_action_number,429,3,PT04M28.00S,Turnover,Out of Bounds Lost Ball Turnover,Curry Out of Bounds Lost Ball Turnover (P2.T5),Turnover: Out of Bounds Lost Ball Turnover,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022301004,489,2023-24,Regular Season,3,PT00M04.70S,Instant Replay3rd Period (8:50 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202041.0,,,489,PT00M04.70S,476,previous_same_clock,495,3,PT00M04.70S,Turnover,Out of Bounds Lost Ball Turnover,Anthony Out of Bounds Lost Ball Turnover (P2.T10),Turnover: Out of Bounds Lost Ball Turnover,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022301004,527,2023-24,Regular Season,4,PT09M41.00S,Instant Replay4th Period (8:59 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,202041.0,,,527,PT09M41.00S,522,person_id_action_number,522,4,PT09M41.00S,Foul,Offensive Charge,Williamson Offensive Charge Foul (P5) (S.Twardoski),Foul: Offensive Charge,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022301005,30,2023-24,Regular Season,1,PT10M16.00S,Instant Replay1st Period (7:14 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2882.0,,,30,PT10M16.00S,26,person_id_action_number,26,1,PT10M16.00S,Missed Shot,Tip Layup Shot,MISS Holmes Tip Layup Shot,Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0022301005,629,2023-24,Regular Season,4,PT03M34.00S,Instant Replay4th Period (9:13 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,2882.0,,,629,PT03M34.00S,626,person_id_action_number,626,4,PT03M34.00S,Foul,Shooting,Murray S.FOUL (P3.T2) (M.Smith),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022301006,636,2023-24,Regular Season,4,PT02M48.00S,Instant Replay4th Period (10:24 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,201638.0,,,636,PT02M48.00S,633,previous_same_clock,652,4,PT02M48.00S,Turnover,Out of Bounds Lost Ball Turnover,White Out of Bounds Lost Ball Turnover (P2.T11),Turnover: Out of Bounds Lost Ball Turnover,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022301007,421,2023-24,Regular Season,3,PT00M18.80S,Instant Replay3rd Period (9:47 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,203592.0,,,421,PT00M18.80S,415,previous_same_clock,432,3,PT00M18.80S,Rebound,Unknown,BUCKS Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022301008,100,2023-24,Regular Season,1,PT04M27.00S,Instant Replay1st Period (8:56 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1627964.0,,,100,PT04M27.00S,0,previous_same_clock,105,1,PT04M27.00S,Turnover,Out of Bounds Lost Ball Turnover,Exum Out of Bounds Lost Ball Turnover (P1.T3),Turnover: Out of Bounds Lost Ball Turnover,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022301008,205,2023-24,Regular Season,2,PT08M59.00S,Instant Replay2nd Period (9:14 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1627964.0,,,205,PT08M59.00S,203,previous_same_clock,202,2,PT08M59.00S,Rebound,Unknown,MAVERICKS Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022301008,354,2023-24,Regular Season,3,PT10M49.00S,Instant Replay3rd Period (9:56 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1627964.0,,,354,PT10M49.00S,351,previous_same_clock,363,3,PT10M49.00S,Rebound,Unknown,Doncic REBOUND (Off:1 Def:4),Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022301008,454,2023-24,Regular Season,3,PT03M04.00S,Instant Replay3rd Period (10:19 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,1627964.0,,,454,PT03M04.00S,451,person_id_action_number,451,3,PT03M04.00S,Foul,Shooting,Hendricks S.FOUL (P4.T4) (K.Cutler),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022301009,187,2023-24,Regular Season,2,PT07M40.00S,Instant Replay2nd Period (9:44 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,203591.0,,,187,PT07M40.00S,182,person_id_action_number,182,2,PT07M41.00S,Foul,Offensive Charge,Murray Offensive Charge Foul (P1) (D.Mosher),Foul: Offensive Charge,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022301010,384,2023-24,Regular Season,3,PT08M37.00S,Instant Replay3rd Period (12:03 AM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,1146.0,,,384,PT08M37.00S,378,person_id_action_number,378,3,PT08M37.00S,Foul,Loose Ball,Capela L.B.FOUL (P2.T4) (T.Brothers),Foul: Loose Ball,continuous_off_ball_monitoring,Continuous off-ball monitoring,Mapped from challenged action type and subtype.
0022301010,424,2023-24,Regular Season,3,PT05M36.00S,Instant Replay3rd Period (12:09 AM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,1146.0,,,424,PT05M36.00S,421,person_id_action_number,421,3,PT05M36.00S,Foul,Shooting,Booker S.FOUL (P5.T3) (T.Brothers),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022301011,259,2023-24,Regular Season,2,PT04M55.00S,Instant Replay2nd Period (7:53 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2714.0,,,259,PT04M55.00S,256,person_id_action_number,256,2,PT04M55.00S,Foul,Offensive,Ivey OFF.Foul (P3) (M.Dagher),Foul: Offensive,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022301015,593,2023-24,Regular Season,4,PT06M12.00S,Instant Replay4th Period (10:03 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,1155.0,,,593,PT06M12.00S,588,person_id_action_number,588,4,PT06M12.00S,Foul,Shooting,Collins S.FOUL (P6.T3) (S.Mehta),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022301015,678,2023-24,Regular Season,4,PT01M16.00S,Instant Replay4th Period (10:19 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,1155.0,,,678,PT01M16.00S,675,person_id_action_number,675,4,PT01M16.00S,Foul,Shooting,Pippen Jr. S.FOUL (P2.PN) (S.Mehta),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022301016,261,2023-24,Regular Season,2,PT05M52.00S,Instant Replay2nd Period (10:51 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202007.0,,,261,PT05M52.00S,258,previous_play,257,2,PT06M02.00S,Free Throw,Free Throw 2 of 2,Kuminga Free Throw 2 of 2 (2 PTS),Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0022301016,330,2023-24,Regular Season,2,PT00M53.40S,Instant Replay2nd Period (11:03 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202007.0,,,330,PT00M53.40S,327,previous_play,326,2,PT00M59.10S,Rebound,Unknown,Thompson REBOUND (Off:0 Def:2),Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022301018,429,2023-24,Regular Season,3,PT04M05.00S,Instant Replay3rd Period (12:10 AM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2534.0,,,429,PT04M05.00S,427,previous_same_clock,433,3,PT04M05.00S,Rebound,Unknown,LAKERS Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022301018,574,2023-24,Regular Season,4,PT06M36.00S,Instant Replay4th Period (12:36 AM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2534.0,,,574,PT06M36.00S,571,person_id_action_number,571,4,PT06M36.00S,Foul,Offensive,Reaves OFF.Foul (P2) (E.Dalen),Foul: Offensive,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022301018,622,2023-24,Regular Season,4,PT01M50.00S,Instant Replay4th Period (12:47 AM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,2534.0,,,622,PT01M50.00S,619,person_id_action_number,619,4,PT01M50.00S,Foul,Personal,Davis P.FOUL (P3.T2) (E.Dalen),Foul: Personal,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022301020,378,2023-24,Regular Season,3,PT07M18.00S,Instant Replay3rd Period (8:32 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2003.0,,,378,PT07M18.00S,374,previous_same_clock,379,3,PT07M18.00S,Turnover,Lost Ball,Banchero Lost Ball Turnover (P3.T8),Turnover: Lost Ball,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022301020,618,2023-24,Regular Season,4,PT01M07.00S,Instant Replay4th Period (9:18 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2003.0,,,618,PT01M07.00S,616,previous_same_clock,619,4,PT01M07.00S,Turnover,Out of Bounds Lost Ball Turnover,Fox Out of Bounds Lost Ball Turnover (P2.T7),Turnover: Out of Bounds Lost Ball Turnover,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022301022,699,2023-24,Regular Season,4,PT00M18.20S,Instant Replay4th Period (10:26 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,1626300.0,,,699,PT00M18.20S,696,person_id_action_number,696,4,PT00M18.20S,Foul,Shooting,Kuzma S.FOUL (P4.PN) (R.Acosta),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
